key,author,date,stars,title,helpful_yes,helpful_no,text,sentiment,keywords_2
4_bj,Susiieeeq,8/14/2018,5,Please keep making it,0,0,I am in love with this flavor! I am so sad to know it is only limited batch. Please don’t discontinue it.,Positive," flavor, limited batch, discontinue"
4_bj,Kikikween,1/13/2019,5,Don’t Get Rid of This!,0,0,This is so good that I desperately try to find it in the city sometimes. Please don’t get rid of it!!!,Positive,"review, good, desperately, city, don't get rid of"
4_bj,Karen G,3/10/2020,5,Is it possible to give 10 stars?,0,0,I was sooooooo happy when you brought this flavor back from Limited Batch status. I could live on it.,Positive,"keywords: review, happy, Limited Batch, flavor"
4_bj,Oklee,12/9/2018,5,My new favorite!,0,1,"Please replace this one for the current s’mores! This flavor is so delicious, I can’t get enough!!",Positive,"S'mores ,Flavor ,Delicious ,Cannot get enough"
4_bj,Rileylol,7/3/2020,5,Amazing Ice Cream!!!,0,0,I recently bought this and I am very impressed. It was very good and I would definitely recommend!,Positive,"bought, impressed, good, recommend"
4_bj,Goateater,11/14/2018,5,Best flavor,0,0,My favorite used to be Phish Food. Gimme S'more is even better! This should be a permanent flavor.,Positive,1. Phish Food 2. Gimme S'more 3. Permanent Flavor
4_bj,rphil5,12/5/2018,5,Please Keep this flavor,0,0,This flavor is amazing and it said it was a limited batch. Please keep it as a permanent flavor.,Positive,"review, flavor, amazing, limited batch, permanent flavor"
4_bj,Xsar27,2/2/2019,5,Please keep this forever!!!,0,0,0h my yummm!! This by far is my favorite & my new weakness! Ben & jerry please keep this one!!!,Positive,"Ben & Jerry, favorite, weakness"
4_bj,Jennimiggz,4/16/2020,5,Favorite!,0,0,I honestly think this is one of my favorite flavors of Ben&Jerry's! Perfect texture and crunch,Positive,"Ben&Jerry's, flavor, texture, crunch"
4_bj,Shantonis98,6/10/2020,5,Incredible flavor!!,0,0,Hands down my all time favorite ice cream! I will buy this for as long as I shall live lol!,Positive,"Ice cream, favorite, buy, long, live"
4_bj,killaP,6/10/2019,5,Favorite B&J Flavor!,0,0,This pint has the perfect amount of add-ins that it's not too overwhelming. Perfect combo,Positive,"keywords: perfect, amount, add-ins, overwhelming, combo"
4_bj,Cutiekate8,1/29/2019,5,Awesome,0,0,"Super delicious, definitely my favorite flavor. I really hope it becomes permanent.",Positive," Super, Delicious, Favorite Flavor, Permanent"
4_bj,WayneB,10/14/2018,5,Amazing. Simply amazing.,0,0,"I've been eating Ben & Jerry's for 15 years, and this is easily my favorite flavor.",Positive,"Ben & Jerry's, favorite, flavor, 15 years"
4_bj,Akabettyore,7/1/2019,5,Please keep as a flavor that is always available!,0,0,"Perfection if you love s’mores, especially if the marshmallows are your favorite",Positive," S'mores , Marshmallows , Perfection , Love"
4_bj,Emily828,6/4/2020,5,Soooo Good !,0,0,"Thrilled they brought this flavor back !
I could eat pint after pint of this",Positive,"""Thrilled,"" ""flavor,"" ""pint,"" ""eat"""
4_bj,Kindy,8/22/2020,5,Love,0,0,My all time favorite flavor. I hate that it’s seasonal. I want it year round!,Positive,1. Favorite Flavor 2. Seasonal 3. Year Round
4_bj,Krysk1,1/21/2019,5,Just amazing,0,0,Tried about a month ago and am hooked only downfall not a year round flavor.,Neutral," Flavor, Year Round, Hooked, Month"
4_bj,TRex1315,3/21/2020,5,One of the best!,0,0,This is one of the best B&J I have ever had. Please keep this one around.,Positive," B&J, Best , Keep Around"
4_bj,molly10549,6/1/2020,5,AMAZING!,0,0,this is my absolute favorite ice cream flavor ive ever had. so so so good.,Positive," Ice cream , Favorite , Good , Flavor"
4_bj,Brianne,1/19/2019,5,Favorite flavor to share,0,0,This is the only flavor we agree on. The graham cracker is the best part!,Positive,1. Flavor2. Graham Cracker 3. Best Part
4_bj,Mitch,10/30/2018,5,Simply Amazing,0,0,Havent had anything else the past few months. This flavor is pure gold.,Positive," flavor, pure gold"
4_bj,,10/14/2018,5,Awesome,0,0,"Please keep it. Also miss the caramel one, the good ones need to stay",Positive,"keep, caramel, good"
4_bj,Tedtalks1,4/28/2019,5,Buy,0,0,I don't know why this is limited batch it is the best flavor to date.,Positive," ""limited batch"", ""best flavor"", ""date"""
4_bj,AFizzle,11/4/2018,5,BEST Flavor EVER. Please add more Marshmallows,0,1,Amazon just AMAZING. i bought 7 in one week! Please keep it coming,Positive,"""Amazon"", ""AMAZING"", ""7"", ""week"""
4_bj,Doodoo,8/13/2020,5,My new favorite!,0,0,I love a good s’more and this ice cream is perfect and I love it!,Positive," S'more, Ice Cream, Love"
4_bj,Samantha,5/3/2019,5,Best flavor!,0,0,This is my new flavor & far exceeds the chocolate S’more version!,Positive,"Flavor,Chocolate,S'more,Exceeds"
4_bj,ANNEYCE,6/30/2020,5,Best Flavor Hands Down!,0,0,Delicious! This is by far my favorite B&J flavor of all!,Positive," Delicious , B&J , Favorite , Flavor"
4_bj,Brea,7/3/2020,5,New favorite!,0,0,Definitely one of my new favorite flavors. Too good!!,Positive,"Flavor, Favorite, Good"
4_bj,karlyfarmer,6/28/2020,5,THE CHEF’S KISS,0,0,The flavor is IMMACULATE. I mean... need I say more?,Positive,"Answer: flavor, immaculate"
4_bj,SoSammmm,1/28/2019,5,Amazing!,0,0,Best ice cream ever! Please make it permanent!!!!!!,Positive," Best, Ice Cream, Permanent"
5_bj,ChrisColby,2/26/2020,5,Peanut Butter makes everything better,10,1,"A flavor I'm glad to see back after liking it before it was discontinued, PB Half Baked is even better than I remembered. There's not much to say if youve already had the standard half baked. It works very similarly except that the vanilla portion of the flavor is now replaced with peanut butter ice cream, and the chocolate chip cookie dough is instead peanut butter cookie dough. For such slight changes though, they do make a big difference. One thing I disliked in the original half baked was how weak the vanilla base was and how it was completely dominated by the chocolate. That's not the case here as the peanut butter taste to the ice cream is strong enough to balance out the chocolate, giving the classic combination we know and love. The balance is also matched perfectly with the mix ins. There are HUGE brownie squares in this flavor, tasting great as always, and combined with the numerous peanut butter cookie dough pieces, you're getting the chocolate/peanut butter taste in every bite. If you're a fan of that flavor combination, you can't go wrong with Peanut Butter Half Baked.",Positive," Review, Peanut Butter Half Baked, Vanilla, Chocolate, Chocolate Chip Cookie Dough, Peanut Butter Ice Cream, Brownie Squares, Peanut Butter Cookie Dough, Chocolate,Peanut Butter"
5_bj,Nicoledobermanmom,4/7/2020,5,Best flavor EVER,2,0,Normally the tonight dough is my go to. I have been waiting for this flavor to get to my area and went it finally did I made sure run right to the store. I was in LOVE after the first bite . This is by far the best peanut butter ice cream flavor ever made. I beg and plead for this flavor to never go away because I am forever hooked. Thank you thank you thank you for my new favorite ever. This is a MUST TRY because you won’t look back,Positive,"Tonight Dough ,peanut butter ,ice cream ,best flavor ever ,Love ,hooked ,must try"
5_bj,lbrennan203,7/3/2020,5,Omg so delish!,1,0,"I bought this at a Ben & Jerry’s store a couple days ago in Sandbridge, VA and it was oh so good! I am a sucker for anything chocolate and peanut butter and this did not disappoint. My son took one lick and was jealous he did not pick it so we went back again last night and bought some for him! I love the peanut butter ice cream and fudge brownie and didn’t realize the cookie dough is peanut butter too, yum! Now that I am home from vacation I just need to find it near where I live!",Positive,"Ben & Jerry's,Chocolate,Peanut Butter,Ice Cream,Fudge Brownie,Cookie Dough"
5_bj,BodybyBenandJerry,8/1/2020,5,THANK YOU!!!!!!,1,0,First of all I would like to say THANK YOU to whoever decided to put peanut butter in half baked! Half Baked is my favorite Ben & Jerry's flavor but I'm not a huge fan of vanilla ice cream... I just think the Peanut Butter ice cream really pairs well with the rest of the components in this mix. Dare I say... I might like this BETTER than the original Half Baked? It's too soon to tell. I love you Ben & Jerry!,Positive,"Ben & Jerry's,Half Baked,Peanut Butter,Vanilla Ice Cream,Original Half Baked,Mix"
5_bj,A__A,6/3/2020,5,Many problems fixed!,2,0,"The ice cream has chunky brownie, amazing cookie dough... Just amazing stuff!",Positive,Ice creamBrownieCookie DoughAmazing
5_bj,HBunny,4/22/2020,5,Quarantine Dream,1,0,"It’s everything you could wish for that would make being stuck at home seem a real treat. Chunks abound! The peanut butter and chocolate combination is hearty, decadent and worth it!",Positive,"Review,Stuck at home,Peanut Butter,Chocolate,Hearty,Decadent,Worth it"
5_bj,Marisa,4/22/2020,5,Yes.,1,0,Yes. Just yes. Nothing else needs to be said. This ice cream is it. Buy it. Try it. Love it.,Positive,"Answer: ""Yes"", ""Just yes"", ""Ice cream"", ""Buy"", ""Try"", ""Love"""
5_bj,SBEC,9/8/2020,5,Beessst Ice Cream Flavor!!,0,0,"I LOVE this flavor, and I am happy it is now a full time flavor! Both my mom and I find this as our go-to desert. The ice cream is loaded with stuff: cookie dough and brownies and on the side I like to add in some chopped nuts. LOVE LOVE LOVE.",Positive,"love, flavor, full time, mom, go-to desert, ice cream, cookie dough, brownies, chopped nuts"
5_bj,TypeNone,6/12/2020,4,"Love the PB, just needs a little more",0,0,"Bought this past week, was expecting a lot more PB, was very similar to the regular Half Baked. Still Very Good!",Positive,"keywords: past week, PB, Half Baked, Very Good"
5_bj,eyik,7/2/2020,5,my new favorite,0,0,"If you like peanut butter cup or PB and chocolate, this is like that, but so much better",Positive,"Peanut Butter Cup,PB,Chocolate,Like"
5_bj,Stoney Tony,9/9/2020,5,Best ice cream in the world,0,0,"If Ben and Jerry’s only made one flavor, I’d want it to be peanut butter half baked.",Positive,"Ben & Jerry's,Peanut Butter,Half Baked"
5_bj,ConnieG,6/13/2020,5,Ice Cream Dreams Fullfilled,0,0,Took me awhile to find this but when I did I just kept going back for more.,Positive,"keywords: find, going back, more"
5_bj,bblock22,6/16/2020,5,My wife and I’s Favorite!,0,0,The perfect combination all in one! And the better “half” to half baked,Positive,1. Perfect combination2. Half Baked3. Better Half
5_bj,Jupolonius,4/9/2020,5,It's back and the best!,0,0,So bummed when this disappeared. Our voices were heard! Thanks guys!,Positive,1. Bummed2. Voices heard3. Thanks
6_bj,JennyWoof,4/24/2020,5,Berry good!,19,1,"All time favorite flavor! The berry flavored swirls of ice cream are perfectly delicately, but distinctly, flavored. The natural pastel purple that comes from the blackberries is definitely an adorable plus! The mascarpone ice cream swirls have that heavenly cheesecake-y taste, which combines with the soft crumbly shortbread to create a tiramisu-esque experience... but instead of the rich notes coming from cinnamon it comes from the crunchy fudge-covered almonds. May I suggest renaming this flavor to ""Chuck Berry Mascarpone"" after Chuck Berry: one of the pioneers of rock'n'roll.",Positive,"favorite, berry, flavor, swirls, ice cream, natural pastel purple, blackberries, mascarpone, cheesecake, soft crumbly shortbread, tiramisu, fudge-covered almonds, Chuck Berry, Mascarpone, rock'n"
6_bj,Lexi143,7/30/2020,5,Seriously The Best Ice Cream Ever,3,0,"This is without a doubt the best ice cream I have ever tried from Ben and Jerry's, and probably from anywhere at all! There is a B&J's scoop shop down the street from my apartment, one a couple miles away, and countless grocery stores in between. However, I constantly find myself driving out of the way to go to the only store in the area that I know stocks this flavor regularly. It is the perfect combination of flavors, and I have a really hard time keeping myself from going through the whole pint in one quick sitting. I will be absolutely devastated when this exclusive flavor is no longer available. Please keep it as a regular!!",Positive," Ben and Jerry's , Ice Cream , Scoop Shop , Exclusive Flavor , Combine Flavors , Pint , Regularly Available"
6_bj,Tr6nce,5/21/2020,5,Excellent,7,0,"A lot of recent flavors from Ben and Jerry's have left me disappointed but I saw this at Whole Foods and had to give it a go, because I'm like a Ben and Jerry's expert at this point. I thought it was going to be gross but I was pleasantly surprised by how all the flavors complimented each other. I left a few other people in the house have a small spoonful and they liked it as well. And to the person who said Strawberry Cheesecake is gone, you are wrong. That flavor is everywhere and never going away. Perhaps your store just stopped carrying it. It would be nice if they brought back the Blueberry Cheesecake flavor that was an exclusive at Walmart years ago. Anyway, Blackberry ice cream gets thumbs up from me!",Positive,"Ben and Jerry's, Whole Foods, Strawberry Cheesecake, Blueberry Cheesecake, Walmart, Blackberry Ice Cream"
6_bj,JEM2021,8/9/2020,5,Love this!,1,0,This is my new favorite ice cream!!! It is absolutely delicious! I saw this at my local Whole Foods and decided to give it a try since I was craving ice cream with berries and I was so pleased when I got home and tried it. This flavor has just the right amount of sweetness and the flavor combo is to die for. The chocolate covered almonds and cookie bits not only add to the flavors but provide a great texture. I usually don't write reviews but this is so good and I'm afraid it will only be a limited time product. I hope they keep this one. I'll buy it forever. Recommending to all my family and friends.,Positive,"Ice cream, berries, sweetness, chocolate, almonds, cookie, texture, limited time, family, friends"
